Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_15;b_12;1;;
2;b_49;b_34;1;;
3;b_48;b_11;1;;
4;b_2;b_25;1;;
5;b_14;b_3;1;;
6;b_37;b_23;1;;
7;b_20;b_1;1;;
8;b_10;b_15;1;;
9;b_45;b_15;1;;
10;b_23;b_22;1;;
11;b_45;b_4;1;;
12;b_34;b_19;1;;
13;b_5;b_13;1;;
14;b_25;b_24;1;;
15;b_30;b_32;1;;
16;b_44;b_48;1;;
17;b_22;b_12;1;;
18;b_1;b_2;1;;
19;b_31;b_21;1;;
20;b_16;b_49;1;;
21;b_24;b_49;1;;
22;b_20;b_0;1;;
23;b_6;b_22;1;;
24;b_38;b_41;1;;
25;b_8;b_16;1;;
26;b_16;b_42;1;;
27;b_21;b_15;1;;
28;b_3;b_38;1;;
29;b_5;b_41;1;;
30;b_38;b_24;1;;
31;b_40;b_16;1;;
32;b_15;b_39;1;;
33;b_45;b_22;1;;
34;b_13;b_22;1;;
35;b_33;b_15;1;;
36;b_8;b_24;1;;
37;b_37;b_7;1;;
38;b_0;b_35;1;;
39;b_13;b_47;1;;
40;b_19;b_4;1;;
41;b_1;b_24;1;;
42;b_14;b_8;1;;
43;b_11;b_34;1;;
44;b_5;b_22;1;;
45;b_0;b_32;1;;
46;b_30;b_44;1;;
47;b_1;b_44;1;;
48;b_21;b_22;1;;
49;b_6;b_20;1;;
50;b_49;b_1;1;;
51;b_48;b_12;1;;
52;b_18;b_4;1;;
53;b_41;b_38;1;;
54;b_20;b_5;1;;
55;b_39;b_25;1;;
56;b_0;b_9;1;;
57;b_16;b_35;1;;
58;b_1;b_29;1;;
59;b_20;b_10;1;;
60;b_21;b_3;1;;
61;b_37;b_5;1;;
62;b_25;b_17;1;;
63;b_48;b_42;1;;
64;b_24;b_16;1;;
65;b_15;b_35;1;;
66;b_25;b_34;1;;
67;b_48;b_47;1;;
68;b_26;b_10;1;;
69;b_31;b_44;1;;
70;b_44;b_11;1;;
71;b_2;b_27;1;;
72;b_18;b_20;1;;
73;b_2;b_47;1;;
74;b_32;b_22;1;;
75;b_8;b_10;1;;
76;b_19;b_17;1;;
77;b_20;b_15;1;;
78;b_13;b_17;1;;
79;b_33;b_47;1;;
80;b_34;b_29;1;;
81;b_48;b_35;1;;
82;b_12;b_6;1;;
83;b_44;b_4;1;;
84;b_23;b_42;1;;
85;b_44;b_26;1;;
86;b_35;b_32;1;;
87;b_10;b_23;1;;
88;b_35;b_29;1;;
89;b_11;b_48;1;;
90;b_40;b_28;1;;
91;b_17;b_10;1;;
92;b_27;b_24;1;;
93;b_24;b_47;1;;
94;b_0;b_40;1;;
95;b_1;b_5;1;;
96;b_45;b_6;1;;
97;b_8;b_22;1;;
98;b_33;b_36;1;;
99;b_37;b_18;1;;
100;b_11;b_43;1;;
101;b_25;b_15;1;;
102;b_7;b_3;1;;
103;b_21;b_30;1;;
104;b_11;b_0;1;;
105;b_9;b_40;1;;
106;b_33;b_38;1;;
107;b_18;b_21;1;;
108;b_19;b_33;1;;
109;b_30;b_22;1;;
110;b_47;b_45;1;;
111;b_31;b_19;1;;
112;b_23;b_34;1;;
113;b_42;b_38;1;;
114;b_34;b_1;1;;
115;b_31;b_45;1;;
116;b_39;b_37;1;;
117;b_45;b_43;1;;
118;b_36;b_38;1;;
119;b_38;b_8;1;;
120;b_32;b_25;1;;
121;b_3;b_11;1;;
122;b_35;b_34;1;;
123;b_25;b_5;1;;
124;b_8;b_12;1;;
125;b_40;b_21;1;;
126;b_16;b_2;1;;
127;b_16;b_41;1;;
128;b_36;b_32;1;;
129;b_18;b_0;1;;
130;b_40;b_10;1;;
131;b_12;b_47;1;;
132;b_27;b_8;1;;
133;b_31;b_11;1;;
134;b_33;b_48;1;;
135;b_49;b_31;1;;
136;b_30;b_49;1;;
137;b_41;b_47;1;;
138;b_33;b_2;1;;
139;b_9;b_43;1;;
140;b_42;b_41;1;;
141;b_34;b_13;1;;
142;b_45;b_38;1;;
143;b_8;b_39;1;;
144;b_44;b_15;1;;
145;b_3;b_4;1;;
146;b_46;b_33;1;;
147;b_3;b_34;1;;
148;b_11;b_41;1;;
149;b_6;b_29;1;;
150;b_43;b_45;1;;
151;b_23;b_10;1;;
152;b_20;b_48;1;;
153;b_17;b_45;1;;
154;b_42;b_22;1;;
155;b_26;b_29;1;;
156;b_3;b_37;1;;
157;b_12;b_22;1;;
158;b_7;b_40;1;;
159;b_10;b_11;1;;
160;b_28;b_22;1;;
161;b_31;b_32;1;;
162;b_16;b_43;1;;
163;b_14;b_21;1;;
164;b_12;b_14;1;;
165;b_45;b_44;1;;
166;b_32;b_9;1;;
167;b_37;b_44;1;;
168;b_6;b_21;1;;
169;b_11;b_24;1;;
170;b_10;b_13;1;;
171;b_20;b_40;1;;
172;b_25;b_47;1;;
173;b_0;b_39;1;;
174;b_47;b_34;1;;
175;b_48;b_13;1;;
176;b_26;b_41;1;;
177;b_17;b_20;1;;
178;b_4;b_40;1;;
179;b_22;b_41;1;;
180;b_29;b_39;1;;
181;b_29;b_0;1;;
182;b_33;b_7;1;;
183;b_12;b_33;1;;
184;b_8;b_1;1;;
185;b_20;b_18;1;;
186;b_48;b_34;1;;
187;b_7;b_32;1;;
188;b_2;b_46;1;;
189;b_31;b_33;1;;
190;b_0;b_47;1;;
191;b_36;b_40;1;;
192;b_39;b_26;1;;
193;b_42;b_2;1;;
194;b_8;b_17;1;;
195;b_30;b_46;1;;
196;b_37;b_45;1;;
197;b_1;b_48;1;;
198;b_7;b_47;1;;
199;b_38;b_13;1;;
200;b_16;b_36;1;;
201;b_2;b_43;1;;
202;b_26;b_13;1;;
203;b_0;b_36;1;;
204;b_0;b_14;1;;
205;b_5;b_1;1;;
206;b_26;b_14;1;;
207;b_9;b_2;1;;
208;b_6;b_19;1;;
209;b_15;b_0;1;;
210;b_4;b_31;1;;
211;b_43;b_3;1;;
212;b_5;b_42;1;;
213;b_2;b_37;1;;
214;b_7;b_42;1;;
215;b_42;b_35;1;;
216;b_40;b_27;1;;
217;b_16;b_31;1;;
218;b_10;b_17;1;;
219;b_33;b_16;1;;
220;b_39;b_36;1;;
221;b_1;b_23;1;;
222;b_32;b_37;1;;
223;b_3;b_9;1;;
224;b_48;b_32;1;;
225;b_39;b_23;1;;
226;b_11;b_17;1;;
227;b_22;b_3;1;;
228;b_43;b_47;1;;
229;b_40;b_43;1;;
230;b_8;b_38;1;;
231;b_38;b_3;1;;
232;b_4;b_41;1;;
233;b_38;b_27;1;;
234;b_15;b_20;1;;
235;b_45;b_25;1;;
236;b_47;b_27;1;;
237;b_38;b_37;1;;
238;b_25;b_46;1;;
239;b_47;b_48;1;;
240;b_13;b_42;1;;
241;b_11;b_19;1;;
242;b_28;b_13;1;;
243;b_17;b_48;1;;
244;b_30;b_39;1;;
245;b_18;b_36;1;;
246;b_16;b_5;1;;
247;b_7;b_49;1;;
248;b_22;b_42;1;;
249;b_24;b_44;1;;
250;b_42;b_23;1;;
